Date,Channel,Chain,Depot,SubCat,SKU,UnitsSold,key
01/03/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,14496.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0014
01/03/24,Retail,QuickPick,South Depot,Bakery,PRD0016,1464.0,Retail_QuickPick_South Depot_Bakery_PRD0016
01/03/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,1485.0,Retail_SuperShop_South Depot_Frozen Foods_PRD0020
01/03/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,16785.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0026
01/03/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,1754.0001,Retail_FoodBazaar_Harbor Depot_Frozen Foods_PRD0026
01/03/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,1800.0,Retail_FoodBazaar_West Depot_Frozen Foods_PRD0022
01/03/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,2205.0,Retail_ValueStore_Lakeside Depot_Frozen Foods_PRD0021
01/03/24,Online,FreshMart,North Depot,Pantry,PRD0038,23400.0,Online_FreshMart_North Depot_Pantry_PRD0038
01/03/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,23715.0,Online_DailyNeeds_East Depot_Snacks_PRD0004
01/03/24,Retail,SuperShop,West Depot,Produce,PRD0040,2400.0,Retail_SuperShop_West Depot_Produce_PRD0040
01/03/24,Retail,FoodBazaar,South Depot,Bakery,PRD0016,2568.0,Retail_FoodBazaar_South Depot_Bakery_PRD0016
01/03/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,270.0,Retail_QuickPick_Downtown Depot_Frozen Foods_PRD0023
01/03/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,2808.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0016
01/03/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,29520.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0018
01/03/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,3000.0,Retail_FoodBazaar_Harbor Depot_Bakery_PRD0017
01/03/24,Online,FreshMart,North Depot,Dairy,PRD0009,316848.0,Online_FreshMart_North Depot_Dairy_PRD0009
01/03/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,35376.0,Online_DailyNeeds_East Depot_Bakery_PRD0017
01/03/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,36408.0,Online_DailyNeeds_East Depot_Bakery_PRD0016
01/03/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,37395.0,Online_DailyNeeds_East Depot_Snacks_PRD0005
01/03/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,3768.0,Retail_FoodBazaar_Downtown Depot_Bakery_PRD0015
01/03/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,450.0,Retail_FoodBazaar_Downtown Depot_Frozen Foods_PRD0026
01/03/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,4560.0,Retail_FoodBazaar_Harbor Depot_Household_PRD0031
01/03/24,Retail,QuickPick,South Depot,Bakery,PRD0017,4560.0,Retail_QuickPick_South Depot_Bakery_PRD0017
01/03/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,495.0,Retail_FoodBazaar_Lakeside Depot_Frozen Foods_PRD0023
01/03/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,54960.0,Retail_ValueStore_Harbor Depot_Personal Care_PRD0024
01/03/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,5580.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0021
01/03/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,5760.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0014
01/03/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0023,585.0,Retail_QuickPick_Lakeside Depot_Frozen Foods_PRD0023
01/03/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,5856.0,Retail_ValueStore_Central Depot_Personal Care_PRD0024
01/03/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0017,648.0,Retail_ValueStore_Downtown Depot_Bakery_PRD0017
01/03/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,6480.0,Retail_SuperShop_Harbor Depot_Frozen Foods_PRD0021
01/03/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,666684.0,Online_DailyNeeds_East Depot_Dairy_PRD0008
01/03/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,68490.0,Retail_ValueStore_Harbor Depot_Frozen Foods_PRD0022
01/03/24,Online,FreshMart,North Depot,Dairy,PRD0012,772416.0,Online_FreshMart_North Depot_Dairy_PRD0012
01/03/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,9000.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0020
01/04/24,Retail,ValueStore,South Depot,Personal Care,PRD0024,10128.0,Retail_ValueStore_South Depot_Personal Care_PRD0024
01/04/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,11040.0,Online_DailyNeeds_East Depot_Bakery_PRD0016
01/04/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,11040.0,Retail_ValueStore_Central Depot_Personal Care_PRD0024
01/04/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,11640.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0015
01/04/24,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0020,1260.0,Retail_QuickPick_Harbor Depot_Frozen Foods_PRD0020
01/04/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0018,12624.0,Retail_QuickPick_Lakeside Depot_Bakery_PRD0018
01/04/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,1395.0,Retail_FoodBazaar_Lakeside Depot_Frozen Foods_PRD0023
01/04/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,1485.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0021
01/04/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0015,16248.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0015
01/04/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,16470.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0026
01/04/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,16872.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0014
01/04/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,1710.0,Retail_SuperShop_South Depot_Frozen Foods_PRD0020
01/04/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,18288.0,Online_DailyNeeds_East Depot_Bakery_PRD0017
01/04/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,2064.0,Retail_FoodBazaar_Downtown Depot_Bakery_PRD0015
01/04/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,2160.0,Retail_FoodBazaar_Harbor Depot_Household_PRD0031
01/04/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,2475.0,Retail_FoodBazaar_Harbor Depot_Frozen Foods_PRD0026
01/04/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,25335.0,Online_DailyNeeds_East Depot_Snacks_PRD0004
01/04/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,3060.0,Retail_ValueStore_Lakeside Depot_Frozen Foods_PRD0021
01/04/24,Online,FreshMart,North Depot,Dairy,PRD0009,317472.0,Online_FreshMart_North Depot_Dairy_PRD0009
01/04/24,Retail,FoodBazaar,South Depot,Household,PRD0030,3480.0,Retail_FoodBazaar_South Depot_Household_PRD0030
01/04/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,35136.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0018
01/04/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,3645.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0020
01/04/24,Retail,QuickPick,South Depot,Bakery,PRD0016,3744.0,Retail_QuickPick_South Depot_Bakery_PRD0016
01/04/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,3780.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0026
01/04/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0023,3780.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0023
01/04/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,4176.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0014
01/04/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,42210.0,Online_DailyNeeds_East Depot_Snacks_PRD0005
01/04/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,4246.00008,Retail_QuickPick_Uptown Depot_Bakery_PRD0016
01/04/24,Retail,FoodBazaar,South Depot,Bakery,PRD0016,4318.99992,Retail_FoodBazaar_South Depot_Bakery_PRD0016
01/04/24,Retail,QuickPick,Uptown Depot,Household,PRD0027,456.0,Retail_QuickPick_Uptown Depot_Household_PRD0027
01/04/24,Online,FreshMart,North Depot,Pantry,PRD0038,46050.0,Online_FreshMart_North Depot_Pantry_PRD0038
01/04/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,630.0,Retail_QuickPick_Downtown Depot_Frozen Foods_PRD0023
01/04/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,6480.0,Retail_FoodBazaar_West Depot_Frozen Foods_PRD0022
01/04/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,6480.0,Retail_FoodBazaar_Harbor Depot_Bakery_PRD0017
01/04/24,Retail,SuperShop,West Depot,Produce,PRD0040,6600.0,Retail_SuperShop_West Depot_Produce_PRD0040
01/04/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,675.0,Retail_FoodBazaar_Downtown Depot_Frozen Foods_PRD0026
01/04/24,Online,FreshMart,North Depot,Dairy,PRD0012,711888.0,Online_FreshMart_North Depot_Dairy_PRD0012
01/04/24,Retail,ValueStore,Uptown Depot,Household,PRD0030,7704.0,Retail_ValueStore_Uptown Depot_Household_PRD0030
01/04/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,782540.0,Online_DailyNeeds_East Depot_Dairy_PRD0008
01/04/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,79200.0,Retail_ValueStore_Harbor Depot_Frozen Foods_PRD0022
01/04/24,Online,FreshMart,North Depot,Snacks,PRD0007,7965.0,Online_FreshMart_North Depot_Snacks_PRD0007
01/04/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0017,816.0,Retail_ValueStore_Downtown Depot_Bakery_PRD0017
01/04/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,84000.0,Retail_ValueStore_Harbor Depot_Personal Care_PRD0024
01/04/24,Retail,QuickPick,South Depot,Bakery,PRD0017,9720.0,Retail_QuickPick_South Depot_Bakery_PRD0017
01/04/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,9765.0,Retail_SuperShop_Harbor Depot_Frozen Foods_PRD0021
01/04/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0023,990.0,Retail_QuickPick_Lakeside Depot_Frozen Foods_PRD0023
01/05/24,Retail,FoodBazaar,South Depot,Household,PRD0030,11400.0,Retail_FoodBazaar_South Depot_Household_PRD0030
01/05/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,12048.0,Online_DailyNeeds_East Depot_Bakery_PRD0016
01/05/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,1215.0,Retail_ValueStore_Lakeside Depot_Frozen Foods_PRD0021
01/05/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,13905.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0026
01/05/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0018,15312.0,Retail_QuickPick_Lakeside Depot_Bakery_PRD0018
01/05/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,1584.0,Retail_ValueStore_Central Depot_Personal Care_PRD0024
01/05/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,15936.0,Online_DailyNeeds_East Depot_Bakery_PRD0017
01/05/24,Online,FreshMart,North Depot,Dairy,PRD0009,173040.0,Online_FreshMart_North Depot_Dairy_PRD0009
01/05/24,Retail,QuickPick,South Depot,Bakery,PRD0016,1800.0,Retail_QuickPick_South Depot_Bakery_PRD0016
01/05/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,18240.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0014
01/05/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,1845.0,Retail_SuperShop_South Depot_Frozen Foods_PRD0020
01/05/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0015,18480.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0015
01/05/24,Online,FreshMart,North Depot,Pantry,PRD0038,21210.0,Online_FreshMart_North Depot_Pantry_PRD0038
01/05/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0023,2295.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0023
01/05/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,22995.0,Online_DailyNeeds_East Depot_Snacks_PRD0004
01/05/24,Retail,ValueStore,Uptown Depot,Household,PRD0030,240.0,Retail_ValueStore_Uptown Depot_Household_PRD0030
01/05/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,2430.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0026
01/05/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,26325.0,Retail_ValueStore_Harbor Depot_Frozen Foods_PRD0022
01/05/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,28656.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0018
01/05/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,2880.0,Retail_FoodBazaar_West Depot_Frozen Foods_PRD0022
01/05/24,Retail,FoodBazaar,South Depot,Bakery,PRD0016,2976.0,Retail_FoodBazaar_South Depot_Bakery_PRD0016
01/05/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,315.0,Retail_FoodBazaar_Lakeside Depot_Frozen Foods_PRD0023
01/05/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,3480.0,Retail_FoodBazaar_Downtown Depot_Bakery_PRD0015
01/05/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,3690.0,Retail_FoodBazaar_Harbor Depot_Frozen Foods_PRD0026
01/05/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,3825.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0020
01/05/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,39648.0,Retail_ValueStore_Harbor Depot_Personal Care_PRD0024
01/05/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,4128.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0016
01/05/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,42345.0,Online_DailyNeeds_East Depot_Snacks_PRD0005
01/05/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,4455.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0021
01/05/24,Online,FreshMart,North Depot,Snacks,PRD0007,450.0,Online_FreshMart_North Depot_Snacks_PRD0007
01/05/24,Online,FreshMart,North Depot,Dairy,PRD0012,481728.0,Online_FreshMart_North Depot_Dairy_PRD0012
01/05/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,514620.0,Online_DailyNeeds_East Depot_Dairy_PRD0008
01/05/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,5160.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0014
01/05/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0017,528.0,Retail_ValueStore_Downtown Depot_Bakery_PRD0017
01/05/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,5398.00008,Retail_FoodBazaar_Harbor Depot_Bakery_PRD0017
01/05/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,540.0,Retail_QuickPick_Downtown Depot_Frozen Foods_PRD0023
01/05/24,Retail,SuperShop,West Depot,Produce,PRD0040,5400.0,Retail_SuperShop_West Depot_Produce_PRD0040
01/05/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,5856.0,Retail_FoodBazaar_Harbor Depot_Household_PRD0031
01/05/24,Retail,QuickPick,South Depot,Bakery,PRD0017,6528.0,Retail_QuickPick_South Depot_Bakery_PRD0017
01/05/24,Retail,ValueStore,South Depot,Personal Care,PRD0024,7536.0,Retail_ValueStore_South Depot_Personal Care_PRD0024
01/05/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0023,765.0,Retail_QuickPick_Lakeside Depot_Frozen Foods_PRD0023
01/05/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,8190.0,Retail_SuperShop_Harbor Depot_Frozen Foods_PRD0021
01/05/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,8280.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0015
01/05/24,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0020,90.0,Retail_QuickPick_Harbor Depot_Frozen Foods_PRD0020
01/05/24,Retail,QuickPick,Uptown Depot,Household,PRD0027,936.0,Retail_QuickPick_Uptown Depot_Household_PRD0027
01/05/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,990.0,Retail_FoodBazaar_Downtown Depot_Frozen Foods_PRD0026
01/06/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,0.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0016
01/06/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,1035.0,Retail_FoodBazaar_West Depot_Frozen Foods_PRD0022
01/06/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0023,1170.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0023
01/06/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,1215.0,Retail_ValueStore_Lakeside Depot_Frozen Foods_PRD0021
01/06/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,12645.0,Retail_SuperShop_Harbor Depot_Frozen Foods_PRD0021
01/06/24,Retail,QuickPick,South Depot,Bakery,PRD0016,1392.0,Retail_QuickPick_South Depot_Bakery_PRD0016
01/06/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,1395.0,Retail_SuperShop_South Depot_Frozen Foods_PRD0020
01/06/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,1530.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0026
01/06/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,16320.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0014
01/06/24,Retail,QuickPick,Uptown Depot,Household,PRD0027,168.0,Retail_QuickPick_Uptown Depot_Household_PRD0027
01/06/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,17100.0,Online_DailyNeeds_East Depot_Snacks_PRD0005
01/06/24,Retail,FoodBazaar,South Depot,Bakery,PRD0016,1920.0,Retail_FoodBazaar_South Depot_Bakery_PRD0016
01/06/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,214110.0,Online_DailyNeeds_East Depot_Dairy_PRD0008
01/06/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,21420.0,Retail_ValueStore_Harbor Depot_Frozen Foods_PRD0022
01/06/24,Retail,ValueStore,Uptown Depot,Household,PRD0030,216.0,Retail_ValueStore_Uptown Depot_Household_PRD0030
01/06/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,2256.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0014
01/06/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,2256.0,Retail_FoodBazaar_Downtown Depot_Bakery_PRD0015
01/06/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,22752.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0018
01/06/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,2385.0,Retail_FoodBazaar_Harbor Depot_Frozen Foods_PRD0026
01/06/24,Online,FreshMart,North Depot,Pantry,PRD0038,31200.0,Online_FreshMart_North Depot_Pantry_PRD0038
01/06/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,3330.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0020
01/06/24,Online,FreshMart,North Depot,Dairy,PRD0012,333504.0,Online_FreshMart_North Depot_Dairy_PRD0012
01/06/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,3420.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0021
01/06/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,3888.0,Online_DailyNeeds_East Depot_Bakery_PRD0017
01/06/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,39504.0,Retail_ValueStore_Harbor Depot_Personal Care_PRD0024
01/06/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,405.0,Retail_FoodBazaar_Downtown Depot_Frozen Foods_PRD0026
01/06/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,405.0,Retail_QuickPick_Downtown Depot_Frozen Foods_PRD0023
01/06/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0023,45.0,Retail_QuickPick_Lakeside Depot_Frozen Foods_PRD0023
01/06/24,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0020,450.0,Retail_QuickPick_Harbor Depot_Frozen Foods_PRD0020
01/06/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,4512.0,Online_DailyNeeds_East Depot_Bakery_PRD0016
01/06/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0017,456.0,Retail_ValueStore_Downtown Depot_Bakery_PRD0017
01/06/24,Retail,QuickPick,South Depot,Bakery,PRD0017,4920.0,Retail_QuickPick_South Depot_Bakery_PRD0017
01/06/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,5112.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0015
01/06/24,Retail,FoodBazaar,South Depot,Household,PRD0030,5208.0,Retail_FoodBazaar_South Depot_Household_PRD0030
01/06/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,5256.0,Retail_FoodBazaar_Harbor Depot_Bakery_PRD0017
01/06/24,Retail,SuperShop,West Depot,Produce,PRD0040,5400.0,Retail_SuperShop_West Depot_Produce_PRD0040
01/06/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,5760.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0026
01/06/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,5832.0,Retail_FoodBazaar_Harbor Depot_Household_PRD0031
01/06/24,Retail,ValueStore,South Depot,Personal Care,PRD0024,5856.0,Retail_ValueStore_South Depot_Personal Care_PRD0024
01/06/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0015,593.00016,Retail_QuickPick_Uptown Depot_Bakery_PRD0015
01/06/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0018,7080.0,Retail_QuickPick_Lakeside Depot_Bakery_PRD0018
01/06/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,765.0,Retail_FoodBazaar_Lakeside Depot_Frozen Foods_PRD0023
01/06/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,7776.0,Retail_ValueStore_Central Depot_Personal Care_PRD0024
01/06/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,8955.0,Online_DailyNeeds_East Depot_Snacks_PRD0004
01/06/24,Online,FreshMart,North Depot,Snacks,PRD0007,900.0,Online_FreshMart_North Depot_Snacks_PRD0007
01/06/24,Online,FreshMart,North Depot,Dairy,PRD0009,99360.0,Online_FreshMart_North Depot_Dairy_PRD0009
01/07/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,10128.0,Retail_ValueStore_Harbor Depot_Personal Care_PRD0024
01/07/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0023,1080.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0023
01/07/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,10890.0,Online_DailyNeeds_East Depot_Snacks_PRD0004
01/07/24,Retail,QuickPick,South Depot,Bakery,PRD0017,1128.0,Retail_QuickPick_South Depot_Bakery_PRD0017
01/07/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0015,11568.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0015
01/07/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,1170.0,Retail_FoodBazaar_Downtown Depot_Frozen Foods_PRD0026
01/07/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,11760.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0014
01/07/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,1215.0,Retail_ValueStore_Lakeside Depot_Frozen Foods_PRD0021
01/07/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,1215.0,Retail_FoodBazaar_West Depot_Frozen Foods_PRD0022
01/07/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,1272.0,Retail_FoodBazaar_Harbor Depot_Bakery_PRD0017
01/07/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,12735.0,Retail_ValueStore_Harbor Depot_Frozen Foods_PRD0022
01/07/24,Retail,QuickPick,Uptown Depot,Household,PRD0027,1368.0,Retail_QuickPick_Uptown Depot_Household_PRD0027
01/07/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,14544.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0018
01/07/24,Retail,FoodBazaar,South Depot,Bakery,PRD0016,1536.0,Retail_FoodBazaar_South Depot_Bakery_PRD0016
01/07/24,Retail,QuickPick,South Depot,Bakery,PRD0016,1560.0,Retail_QuickPick_South Depot_Bakery_PRD0016
01/07/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,1665.0,Retail_SuperShop_South Depot_Frozen Foods_PRD0020
01/07/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,17910.0,Online_DailyNeeds_East Depot_Snacks_PRD0005
01/07/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,2016.0,Retail_ValueStore_Central Depot_Personal Care_PRD0024
01/07/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0017,216.0,Retail_ValueStore_Downtown Depot_Bakery_PRD0017
01/07/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,2250.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0020
01/07/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,2352.0,Retail_FoodBazaar_Harbor Depot_Household_PRD0031
01/07/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,2376.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0014
01/07/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,2808.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0015
01/07/24,Online,FreshMart,North Depot,Dairy,PRD0009,29760.0,Online_FreshMart_North Depot_Dairy_PRD0009
01/07/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,360.0,Retail_QuickPick_Downtown Depot_Frozen Foods_PRD0023
01/07/24,Retail,SuperShop,West Depot,Produce,PRD0040,3600.0,Retail_SuperShop_West Depot_Produce_PRD0040
01/07/24,Retail,ValueStore,Uptown Depot,Household,PRD0030,408.0,Retail_ValueStore_Uptown Depot_Household_PRD0030
01/07/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,4128.0,Retail_FoodBazaar_Downtown Depot_Bakery_PRD0015
01/07/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,4410.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0021
