Date,Channel,Chain,Depot,SubCat,SKU,UnitsSold
01/02/23,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,1032
01/02/23,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0020,1035
01/02/23,Retail,SuperShop,Harbor Depot,Bakery,PRD0015,10512
01/02/23,Retail,SuperShop,Uptown Depot,Household,PRD0028,1056
01/02/23,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0023,1080
01/02/23,Retail,FoodBazaar,Lakeside Depot,Household,PRD0028,1080
01/02/23,Retail,FoodBazaar,West Depot,Bakery,PRD0016,1080
01/02/23,Retail,ValueStore,West Depot,Bakery,PRD0014,1104
01/02/23,Retail,ValueStore,Uptown Depot,Snacks,PRD0003,1125
01/02/23,Retail,QuickPick,South Depot,Bakery,PRD0017,1128
01/02/23,Retail,FoodBazaar,Lakeside Depot,Household,PRD0027,1152
01/02/23,Retail,ValueStore,Uptown Depot,Snacks,PRD0007,1170
01/02/23,Retail,ValueStore,Central Depot,Bakery,PRD0017,1176
01/02/23,Retail,FoodBazaar,South Depot,Bakery,PRD0018,11928
01/02/23,Retail,ValueStore,Lakeside Depot,Bakery,PRD0016,120
01/02/23,Retail,QuickPick,Lakeside Depot,Bakery,PRD0016,120
01/02/23,Online,FreshMart,North Depot,Pantry,PRD0035,12000
01/02/23,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0021,1215
01/02/23,Retail,ValueStore,West Depot,Frozen Foods,PRD0025,1215
01/02/23,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0025,1260
01/02/23,Retail,ValueStore,South Depot,Personal Care,PRD0024,12672
01/02/23,Retail,SuperShop,Lakeside Depot,Bakery,PRD0015,1272
01/02/23,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0018,1296
01/02/23,Retail,SuperShop,South Depot,Produce,PRD0019,12960
01/02/23,Retail,ValueStore,South Depot,Frozen Foods,PRD0022,12960
01/02/23,Retail,ValueStore,Central Depot,Frozen Foods,PRD0025,1305
01/02/23,Online,DailyNeeds,East Depot,Dairy,PRD0011,1306305
01/02/23,Retail,ValueStore,Central Depot,Bakery,PRD0014,1320
01/02/23,Retail,ValueStore,Lakeside Depot,Snacks,PRD0005,135
01/02/23,Retail,ValueStore,West Depot,Snacks,PRD0005,135
01/02/23,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0021,1395
01/02/23,Retail,SuperShop,Harbor Depot,Bakery,PRD0017,14040
01/02/23,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0022,14220
01/02/23,Retail,SuperShop,South Depot,Household,PRD0031,144
01/02/23,Retail,FoodBazaar,Central Depot,Household,PRD0031,144
01/02/23,Retail,SuperShop,South Depot,Bakery,PRD0017,1440
01/02/23,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,1440
01/02/23,Retail,QuickPick,South Depot,Frozen Foods,PRD0022,1440
01/02/23,Retail,ValueStore,Uptown Depot,Snacks,PRD0005,1485
01/02/23,Online,DailyNeeds,East Depot,Snacks,PRD0004,14850
01/02/23,Retail,SuperShop,Lakeside Depot,Bakery,PRD0017,1512
01/02/23,Retail,ValueStore,Harbor Depot,Snacks,PRD0005,1530
01/02/23,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0022,1530
01/02/23,Online,FreshMart,North Depot,Dairy,PRD0008,155025
01/02/23,Retail,ValueStore,Uptown Depot,Bakery,PRD0014,1560
01/02/23,Retail,ValueStore,Central Depot,Frozen Foods,PRD0020,1620
01/02/23,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,16536
01/02/23,Retail,ValueStore,Downtown Depot,Personal Care,PRD0024,1680
01/02/23,Retail,QuickPick,Harbor Depot,Bakery,PRD0016,1680
01/02/23,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0022,1710
01/02/23,Retail,SuperShop,Lakeside Depot,Bakery,PRD0018,1752
01/02/23,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0022,1755
01/02/23,Online,DailyNeeds,East Depot,Bakery,PRD0014,17832
01/02/23,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0021,180
01/02/23,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,180
01/02/23,Retail,FoodBazaar,Central Depot,Frozen Foods,PRD0026,180
01/02/23,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0021,180
01/02/23,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,180
01/02/23,Retail,QuickPick,South Depot,Frozen Foods,PRD0020,180
01/02/23,Retail,QuickPick,South Depot,Frozen Foods,PRD0026,180
01/02/23,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0020,180
01/02/23,Online,DailyNeeds,East Depot,Confectionery,PRD0042,1800
01/02/23,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0020,1800
01/02/23,Retail,SuperShop,West Depot,Produce,PRD0040,1800
01/02/23,Retail,ValueStore,Harbor Depot,Snacks,PRD0004,1800
01/02/23,Online,FreshMart,North Depot,Pantry,PRD0037,18000
01/02/23,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0016,1824
01/02/23,Retail,FoodBazaar,Lakeside Depot,Household,PRD0031,1848
01/02/23,Online,DailyNeeds,East Depot,Confectionery,PRD0041,1860
01/02/23,Online,DailyNeeds,East Depot,Bakery,PRD0016,18696
01/02/23,Retail,ValueStore,Uptown Depot,Bakery,PRD0017,1872
01/02/23,Retail,ValueStore,South Depot,Bakery,PRD0017,1872
01/02/23,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0026,1890
01/02/23,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0021,1890
01/02/23,Retail,FoodBazaar,Lakeside Depot,Household,PRD0039,1896
01/02/23,Online,DailyNeeds,East Depot,Bakery,PRD0015,19080
01/02/23,Retail,FoodBazaar,Downtown Depot,Household,PRD0027,192
01/02/23,Retail,ValueStore,Downtown Depot,Produce,PRD0019,1920
01/02/23,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0020,1935
01/02/23,Retail,FoodBazaar,Harbor Depot,Household,PRD0027,1944
01/02/23,Retail,ValueStore,Central Depot,Frozen Foods,PRD0026,1980
01/02/23,Online,FreshMart,North Depot,Dairy,PRD0013,199350
01/02/23,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0023,2025
01/02/23,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,2040
01/02/23,Retail,FoodBazaar,Lakeside Depot,Household,PRD0030,2064
01/02/23,Retail,FoodBazaar,Lakeside Depot,Produce,PRD0019,20640
01/02/23,Retail,SuperShop,West Depot,Bakery,PRD0015,2088
01/02/23,Retail,SuperShop,Lakeside Depot,Frozen Foods,PRD0022,2115
01/02/23,Retail,FoodBazaar,Harbor Depot,Household,PRD0028,2134.99992
01/02/23,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,2136
01/02/23,Retail,FoodBazaar,Central Depot,Household,PRD0039,216
01/02/23,Retail,ValueStore,Harbor Depot,Snacks,PRD0003,2160
01/02/23,Retail,ValueStore,Harbor Depot,Snacks,PRD0007,2160
01/02/23,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0023,2205
01/02/23,Retail,SuperShop,Uptown Depot,Household,PRD0031,2232
01/02/23,Retail,SuperShop,Lakeside Depot,Frozen Foods,PRD0021,225
01/02/23,Retail,SuperShop,West Depot,Frozen Foods,PRD0020,225
01/02/23,Retail,ValueStore,Downtown Depot,Snacks,PRD0005,225
01/02/23,Retail,ValueStore,Lakeside Depot,Snacks,PRD0007,225
01/02/23,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0025,225
01/02/23,Retail,ValueStore,South Depot,Frozen Foods,PRD0021,2250
01/02/23,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,22860
01/02/23,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0026,2295
01/02/23,Online,DailyNeeds,East Depot,Snacks,PRD0005,23175
01/02/23,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,2340
01/02/23,Retail,ValueStore,South Depot,Bakery,PRD0014,2376
01/02/23,Retail,FoodBazaar,Downtown Depot,Household,PRD0039,240
01/02/23,Retail,SuperShop,Central Depot,Produce,PRD0040,2400
01/02/23,Retail,SuperShop,Lakeside Depot,Produce,PRD0040,2400
01/02/23,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0022,24030
01/02/23,Online,DailyNeeds,East Depot,Bakery,PRD0017,24240
01/02/23,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0025,2430
01/02/23,Online,FreshMart,North Depot,Pantry,PRD0038,24450
01/02/23,Retail,SuperShop,Uptown Depot,Produce,PRD0019,24480
01/02/23,Retail,ValueStore,Lakeside Depot,Produce,PRD0019,24480
01/02/23,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,2475
01/02/23,Retail,FoodBazaar,South Depot,Frozen Foods,PRD0026,2475
01/02/23,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0020,2520
01/02/23,Online,FreshMart,North Depot,Pantry,PRD0036,25200
01/02/23,Online,DailyNeeds,East Depot,Snacks,PRD0007,25290
01/02/23,Online,FreshMart,North Depot,Dairy,PRD0009,255150
01/02/23,Retail,SuperShop,West Depot,Bakery,PRD0017,2568
01/02/23,Online,DailyNeeds,East Depot,Snacks,PRD0006,25920
01/02/23,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0023,2610
01/02/23,Retail,FoodBazaar,Central Depot,Household,PRD0030,264
01/02/23,Retail,FoodBazaar,Downtown Depot,Household,PRD0028,264
01/02/23,Retail,SuperShop,Harbor Depot,Household,PRD0028,2640
01/02/23,Retail,ValueStore,Harbor Depot,Bakery,PRD0017,2640
01/02/23,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0023,2655
01/02/23,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0014,2664
01/02/23,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0017,2664
01/02/23,Retail,ValueStore,Uptown Depot,Produce,PRD0019,26880
01/02/23,Retail,ValueStore,Lakeside Depot,Snacks,PRD0003,270
01/02/23,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0023,270
01/02/23,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0026,270
01/02/23,Retail,FoodBazaar,South Depot,Produce,PRD0019,27360
01/02/23,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0022,2745
01/02/23,Retail,FoodBazaar,Downtown Depot,Produce,PRD0019,2880
01/02/23,Retail,FoodBazaar,West Depot,Produce,PRD0019,2880
01/02/23,Retail,SuperShop,Harbor Depot,Household,PRD0031,2928
01/02/23,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0020,2970
01/02/23,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,3000
01/02/23,Retail,FoodBazaar,Harbor Depot,Household,PRD0030,3000
01/02/23,Online,FreshMart,North Depot,Seafood,PRD0029,301176
01/02/23,Retail,SuperShop,Harbor Depot,Produce,PRD0019,30240
01/02/23,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0022,3060
01/02/23,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,3072
01/02/23,Retail,FoodBazaar,Central Depot,Household,PRD0028,312
01/02/23,Retail,FoodBazaar,West Depot,Household,PRD0031,312
01/02/23,Retail,FoodBazaar,West Depot,Household,PRD0039,312
01/02/23,Retail,SuperShop,Lakeside Depot,Frozen Foods,PRD0020,315
01/02/23,Retail,SuperShop,Lakeside Depot,Frozen Foods,PRD0023,315
01/02/23,Retail,ValueStore,Downtown Depot,Snacks,PRD0003,315
01/02/23,Retail,FoodBazaar,Central Depot,Frozen Foods,PRD0021,315
01/02/23,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0025,315
01/02/23,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,315
01/02/23,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0021,315
01/02/23,Online,FreshMart,North Depot,Snacks,PRD0007,3150
01/02/23,Retail,FoodBazaar,Uptown Depot,Household,PRD0030,3192
01/02/23,Retail,FoodBazaar,South Depot,Household,PRD0027,3192
01/02/23,Retail,FoodBazaar,Harbor Depot,Household,PRD0039,3192
01/02/23,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0015,3288
01/02/23,Retail,SuperShop,West Depot,Bakery,PRD0018,3360
01/02/23,Retail,ValueStore,Central Depot,Frozen Foods,PRD0023,3375
01/02/23,Retail,ValueStore,Harbor Depot,Bakery,PRD0014,3384
01/02/23,Online,FreshMart,North Depot,Snacks,PRD0005,3420
01/02/23,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0014,3432
01/02/23,Online,DailyNeeds,East Depot,Bakery,PRD0018,34344
01/02/23,Retail,ValueStore,Uptown Depot,Bakery,PRD0016,360
01/02/23,Retail,ValueStore,West Depot,Bakery,PRD0016,360
01/02/23,Retail,FoodBazaar,Central Depot,Frozen Foods,PRD0023,360
01/02/23,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0020,360
01/02/23,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0021,360
01/02/23,Retail,QuickPick,Lakeside Depot,Bakery,PRD0015,360
01/02/23,Retail,QuickPick,Lakeside Depot,Bakery,PRD0018,360
01/02/23,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0026,3645
01/02/23,Retail,QuickPick,Uptown Depot,Frozen Foods,PRD0022,3690
01/02/23,Retail,ValueStore,West Depot,Personal Care,PRD0024,3744
01/02/23,Retail,SuperShop,South Depot,Frozen Foods,PRD0022,3825
01/02/23,Retail,SuperShop,West Depot,Frozen Foods,PRD0022,3825
01/02/23,Retail,ValueStore,Downtown Depot,Bakery,PRD0016,384
01/02/23,Retail,FoodBazaar,Downtown Depot,Household,PRD0030,384
01/02/23,Retail,ValueStore,Harbor Depot,Produce,PRD0019,3840
01/02/23,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0016,3840
01/02/23,Retail,SuperShop,Harbor Depot,Produce,PRD0040,38400
01/02/23,Online,FreshMart,North Depot,Dairy,PRD0010,392625
01/02/23,Retail,FoodBazaar,Uptown Depot,Household,PRD0028,3960
01/02/23,Retail,FoodBazaar,South Depot,Household,PRD0039,3984
01/02/23,Retail,ValueStore,Lakeside Depot,Personal Care,PRD0024,4032
01/02/23,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,405
01/02/23,Retail,QuickPick,South Depot,Frozen Foods,PRD0021,405
01/02/23,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0023,405
01/02/23,Retail,ValueStore,South Depot,Snacks,PRD0003,4050
01/02/23,Retail,FoodBazaar,South Depot,Frozen Foods,PRD0023,4050
01/02/23,Retail,FoodBazaar,Downtown Depot,Household,PRD0031,408
01/02/23,Retail,QuickPick,South Depot,Bakery,PRD0018,408
01/02/23,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0015,4152
01/02/23,Online,FreshMart,North Depot,Snacks,PRD0003,4185
01/02/23,Retail,ValueStore,South Depot,Snacks,PRD0005,4185
01/02/23,Retail,FoodBazaar,South Depot,Frozen Foods,PRD0022,4185
01/02/23,Retail,SuperShop,South Depot,Bakery,PRD0018,4200
01/02/23,Retail,ValueStore,West Depot,Frozen Foods,PRD0022,4230
01/02/23,Retail,ValueStore,Downtown Depot,Bakery,PRD0014,432
01/02/23,Retail,FoodBazaar,West Depot,Bakery,PRD0014,432
01/02/23,Online,FreshMart,North Depot,Snacks,PRD0006,4320
01/02/23,Retail,ValueStore,Central Depot,Produce,PRD0019,4320
01/02/23,Retail,ValueStore,South Depot,Snacks,PRD0007,4410
01/02/23,Retail,ValueStore,South Depot,Snacks,PRD0004,4455
01/02/23,Retail,ValueStore,Lakeside Depot,Snacks,PRD0004,45
01/02/23,Retail,SuperShop,West Depot,Frozen Foods,PRD0023,450
01/02/23,Retail,ValueStore,Central Depot,Snacks,PRD0007,450
01/02/23,Retail,ValueStore,Downtown Depot,Snacks,PRD0007,450
01/02/23,Retail,ValueStore,West Depot,Snacks,PRD0004,450
01/02/23,Retail,ValueStore,West Depot,Snacks,PRD0007,450
01/02/23,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0023,450
01/02/23,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0021,450
01/02/23,Retail,ValueStore,South Depot,Produce,PRD0019,45600
01/02/23,Retail,FoodBazaar,Uptown Depot,Produce,PRD0019,45600
01/02/23,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0022,4590
01/02/23,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0022,4770
01/02/23,Retail,SuperShop,Central Depot,Household,PRD0028,48
01/02/23,Retail,ValueStore,Downtown Depot,Bakery,PRD0017,480
01/02/23,Retail,SuperShop,Lakeside Depot,Produce,PRD0019,4800
01/02/23,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0016,4846.99992
01/02/23,Online,DailyNeeds,East Depot,Pantry,PRD0036,49050
01/02/23,Retail,FoodBazaar,South Depot,Bakery,PRD0017,4944
01/02/23,Retail,QuickPick,Uptown Depot,Frozen Foods,PRD0021,495
01/02/23,Retail,FoodBazaar,Uptown Depot,Household,PRD0031,5016
01/02/23,Retail,FoodBazaar,Central Depot,Bakery,PRD0017,504
01/02/23,Retail,QuickPick,Uptown Depot,Bakery,PRD0015,504
01/02/23,Retail,QuickPick,Uptown Depot,Bakery,PRD0017,504
01/02/23,Retail,QuickPick,Uptown Depot,Bakery,PRD0018,504
01/02/23,Online,DailyNeeds,East Depot,Dairy,PRD0008,506745
01/02/23,Retail,FoodBazaar,South Depot,Household,PRD0028,5184
01/02/23,Online,FreshMart,North Depot,Dairy,PRD0012,521685
01/02/23,Retail,FoodBazaar,Uptown Depot,Household,PRD0039,5232
01/02/23,Retail,FoodBazaar,South Depot,Bakery,PRD0015,5232
01/02/23,Retail,ValueStore,Central Depot,Frozen Foods,PRD0022,5355
01/02/23,Retail,FoodBazaar,Central Depot,Frozen Foods,PRD0022,538.0002
01/02/23,Retail,FoodBazaar,South Depot,Frozen Foods,PRD0021,540
01/02/23,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0022,540
01/02/23,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0020,540
01/02/23,Retail,SuperShop,South Depot,Produce,PRD0040,5400
01/02/23,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0023,5400
01/02/23,Retail,SuperShop,South Depot,Bakery,PRD0015,5496
01/02/23,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0017,5688
01/02/23,Retail,FoodBazaar,West Depot,Bakery,PRD0015,576
01/02/23,Retail,FoodBazaar,West Depot,Household,PRD0027,576
01/02/23,Retail,SuperShop,South Depot,Frozen Foods,PRD0021,585
01/02/23,Retail,SuperShop,West Depot,Frozen Foods,PRD0021,585
01/02/23,Online,DailyNeeds,East Depot,Snacks,PRD0002,59580
01/02/23,Retail,ValueStore,West Depot,Bakery,PRD0017,600
01/02/23,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0018,6072
01/02/23,Retail,SuperShop,South Depot,Household,PRD0028,624
01/02/23,Retail,FoodBazaar,West Depot,Household,PRD0028,624
01/02/23,Retail,QuickPick,Harbor Depot,Bakery,PRD0015,624
01/02/23,Retail,QuickPick,Harbor Depot,Bakery,PRD0017,624
01/02/23,Retail,QuickPick,Harbor Depot,Bakery,PRD0018,624
01/02/23,Online,DailyNeeds,East Depot,Pantry,PRD0034,62490
01/02/23,Online,DailyNeeds,East Depot,Pantry,PRD0035,62790
01/02/23,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0023,629.1
01/02/23,Retail,QuickPick,Uptown Depot,Frozen Foods,PRD0025,630
01/02/23,Retail,QuickPick,South Depot,Frozen Foods,PRD0025,630
01/02/23,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0021,630
01/02/23,Retail,FoodBazaar,South Depot,Bakery,PRD0016,6360
01/02/23,Retail,SuperShop,West Depot,Household,PRD0028,648
01/02/23,Retail,FoodBazaar,South Depot,Bakery,PRD0014,6528
01/02/23,Retail,FoodBazaar,Central Depot,Bakery,PRD0014,672
01/02/23,Online,FreshMart,North Depot,Snacks,PRD0004,675
01/02/23,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0025,675
01/02/23,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0020,675
01/02/23,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,6750
01/02/23,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,6795
01/02/23,Retail,FoodBazaar,South Depot,Household,PRD0030,6840
01/02/23,Retail,ValueStore,Lakeside Depot,Bakery,PRD0014,696
01/02/23,Retail,ValueStore,Harbor Depot,Bakery,PRD0016,696
01/02/23,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0014,696
01/02/23,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0016,696
01/02/23,Online,FreshMart,North Depot,Dairy,PRD0011,703980
01/02/23,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0023,7065
01/02/23,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,71856
01/02/23,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,720
01/02/23,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0023,720
01/02/23,Retail,SuperShop,West Depot,Household,PRD0031,744
01/02/23,Retail,SuperShop,Uptown Depot,Bakery,PRD0018,7488
01/02/23,Retail,ValueStore,South Depot,Frozen Foods,PRD0023,7515
01/02/23,Online,DailyNeeds,East Depot,Dairy,PRD0013,755325
01/02/23,Retail,FoodBazaar,South Depot,Household,PRD0031,7584
01/02/23,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,763.2
01/02/23,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0025,765
01/02/23,Retail,QuickPick,South Depot,Bakery,PRD0016,768
01/02/23,Retail,ValueStore,Uptown Depot,Personal Care,PRD0024,7776
01/02/23,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,7896
01/02/23,Retail,ValueStore,Lakeside Depot,Bakery,PRD0017,792
01/02/23,Retail,QuickPick,Downtown Depot,Bakery,PRD0016,792
01/02/23,Retail,ValueStore,Central Depot,Personal Care,PRD0024,7920
01/02/23,Online,DailyNeeds,East Depot,Pantry,PRD0038,80850
01/02/23,Online,DailyNeeds,East Depot,Dairy,PRD0012,809280
01/02/23,Retail,SuperShop,South Depot,Frozen Foods,PRD0023,810
01/02/23,Retail,ValueStore,Central Depot,Frozen Foods,PRD0021,810
01/02/23,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0026,810
01/02/23,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0018,8110.99992
01/02/23,Retail,FoodBazaar,Central Depot,Bakery,PRD0015,816
01/02/23,Retail,FoodBazaar,West Depot,Household,PRD0030,816
01/02/23,Online,DailyNeeds,East Depot,Snacks,PRD0003,8190
01/02/23,Retail,ValueStore,South Depot,Frozen Foods,PRD0025,8235
01/02/23,Retail,FoodBazaar,Central Depot,Bakery,PRD0018,840
01/02/23,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0021,855
01/02/23,Retail,QuickPick,Lakeside Depot,Bakery,PRD0017,864
01/02/23,Online,FreshMart,North Depot,Snacks,PRD0002,8775
01/02/23,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0022,8910
01/02/23,Retail,ValueStore,Central Depot,Snacks,PRD0005,90
01/02/23,Retail,ValueStore,Uptown Depot,Snacks,PRD0004,90
01/02/23,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0021,90
01/02/23,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0026,90
01/02/23,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0026,900
01/02/23,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0026,900
01/02/23,Retail,QuickPick,Uptown Depot,Frozen Foods,PRD0023,900
01/02/23,Retail,QuickPick,Uptown Depot,Frozen Foods,PRD0026,900
01/02/23,Online,DailyNeeds,East Depot,Pantry,PRD0037,90240
01/02/23,Retail,ValueStore,South Depot,Bakery,PRD0016,912
01/02/23,Retail,FoodBazaar,West Depot,Bakery,PRD0017,912
01/02/23,Retail,SuperShop,West Depot,Produce,PRD0019,9120
01/02/23,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0025,9135
01/02/23,Retail,SuperShop,Uptown Depot,Bakery,PRD0015,9312
01/02/23,Retail,FoodBazaar,Central Depot,Bakery,PRD0016,936
01/02/23,Retail,FoodBazaar,Uptown Depot,Household,PRD0027,936
01/02/23,Retail,ValueStore,West Depot,Frozen Foods,PRD0023,945
01/02/23,Online,DailyNeeds,East Depot,Dairy,PRD0010,958320
01/02/23,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0026,9585
01/02/23,Retail,QuickPick,Downtown Depot,Bakery,PRD0017,96
01/02/23,Retail,SuperShop,Central Depot,Produce,PRD0019,960
01/02/23,Online,DailyNeeds,East Depot,Dairy,PRD0009,977085
01/02/23,Online,FreshMart,North Depot,Pantry,PRD0034,9780
01/02/23,Retail,SuperShop,Uptown Depot,Bakery,PRD0017,9840
01/02/23,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,990
01/02/23,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0021,990
01/02/23,Retail,QuickPick,South Depot,Frozen Foods,PRD0023,990
01/02/23,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0022,990
01/02/23,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0018,9936
01/03/23,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0023,10080
01/03/23,Retail,SuperShop,Uptown Depot,Bakery,PRD0017,10200
01/03/23,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0016,1032
01/03/23,Retail,QuickPick,Downtown Depot,Bakery,PRD0016,1032
01/03/23,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,10392
01/03/23,Online,FreshMart,North Depot,Pantry,PRD0038,10650
01/03/23,Retail,FoodBazaar,Downtown Depot,Household,PRD0031,1080
01/03/23,Retail,QuickPick,Uptown Depot,Frozen Foods,PRD0026,1080
01/03/23,Retail,FoodBazaar,West Depot,Bakery,PRD0015,1102.992
01/03/23,Online,FreshMart,North Depot,Dairy,PRD0011,1103085
01/03/23,Online,FreshMart,North Depot,Snacks,PRD0006,1125
01/03/23,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,1128
01/03/23,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0014,1152
01/03/23,Retail,FoodBazaar,Downtown Depot,Household,PRD0027,1152
01/03/23,Online,DailyNeeds,East Depot,Pantry,PRD0038,115650
